_id,Year,County,Hospital,Surgery,# of Cases (ICD 9),# of Cases (ICD 10),LONGITUDE,LATITUDE
13763,2019,Ventura,Saint John’s Regional Medical Center,Prostate,,6,-119.15819,34.21687
13764,2019,Ventura,Saint John’s Regional Medical Center,Lung,,25,-119.15819,34.21687
13765,2019,Ventura,Saint John’s Regional Medical Center,Colon,,21,-119.15819,34.21687
13766,2019,Ventura,Saint John’s Regional Medical Center,Breast,,57,-119.15819,34.21687
13767,2019,Ventura,Saint John’s Regional Medical Center,Brain,,2,-119.15819,34.21687
13768,2019,Yolo,Woodland Memorial Hospital,Rectum,,6,-121.7933,38.66284
13769,2019,Yolo,Woodland Memorial Hospital,Colon,,16,-121.7933,38.66284
13770,2019,Yolo,Woodland Memorial Hospital,Breast,,47,-121.7933,38.66284
13771,2019,Yolo,Woodland Memorial Hospital,Bladder,,1,-121.7933,38.66284
13772,2019,Yolo,Sutter Davis Hospital,Rectum,,1,-121.77164,38.56289
13773,2019,Yolo,Sutter Davis Hospital,Prostate,,1,-121.77164,38.56289
13774,2019,Yolo,Sutter Davis Hospital,Colon,,3,-121.77164,38.56289
13775,2019,Yolo,Sutter Davis Hospital,Breast,,21,-121.77164,38.56289
13776,2019,Yuba,Adventist Health and Rideout,Stomach,,4,-121.593602,39.138805
13777,2019,Yuba,Adventist Health and Rideout,Rectum,,10,-121.593602,39.138805
13778,2019,Yuba,Adventist Health and Rideout,Prostate,,2,-121.593602,39.138805
13779,2019,Yuba,Adventist Health and Rideout,Lung,,10,-121.593602,39.138805
13780,2019,Yuba,Adventist Health and Rideout,Liver,,2,-121.593602,39.138805
13781,2019,Yuba,Adventist Health and Rideout,Esophagus,,2,-121.593602,39.138805
13782,2019,Yuba,Adventist Health and Rideout,Colon,,14,-121.593602,39.138805
13783,2019,Yuba,Adventist Health and Rideout,Breast,,16,-121.593602,39.138805
13784,2020,,Statewide,Bladder,,938,,
13785,2020,,Statewide,Brain,,3313,,
13786,2020,,Statewide,Breast,,26758,,
13787,2020,,Statewide,Colon,,6736,,
13788,2020,,Statewide,Esophagus,,481,,
13789,2020,,Statewide,Liver,,1380,,
13790,2020,,Statewide,Lung,,3067,,
13791,2020,,Statewide,Pancreas,,1092,,
13792,2020,,Statewide,Prostate,,3662,,
13793,2020,,Statewide,Rectum,,3168,,
13794,2020,,Statewide,Stomach,,960,,
13795,2020,Alameda,Alameda Hospital,Rectum,,1,-122.253991,37.76266
13796,2020,Alameda,Alameda Hospital,Prostate,,1,-122.253991,37.76266
13797,2020,Alameda,Alta Bates Summit Medical Center – Alta Bates Campus,Brain,,15,-122.25743,37.85645
13798,2020,Alameda,Alta Bates Summit Medical Center – Alta Bates Campus,Rectum,,3,-122.25743,37.85645
13799,2020,Alameda,Alta Bates Summit Medical Center – Alta Bates Campus,Prostate,,2,-122.25743,37.85645
13800,2020,Alameda,Alta Bates Summit Medical Center – Alta Bates Campus,Breast,,70,-122.25743,37.85645
13801,2020,Alameda,Alta Bates Summit Medical Center – Alta Bates Campus,Stomach,,2,-122.25743,37.85645
13802,2020,Alameda,Alta Bates Summit Medical Center – Alta Bates Campus,Colon,,7,-122.25743,37.85645
13803,2020,Alameda,Highland Hospital,Breast,,46,-122.23138,37.79925
13804,2020,Alameda,Highland Hospital,Prostate,,11,-122.23138,37.79925
13805,2020,Alameda,Highland Hospital,Bladder,,3,-122.23138,37.79925
13806,2020,Alameda,Highland Hospital,Rectum,,4,-122.23138,37.79925
13807,2020,Alameda,Highland Hospital,Esophagus,,1,-122.23138,37.79925
13808,2020,Alameda,Highland Hospital,Stomach,,3,-122.23138,37.79925
13809,2020,Alameda,Highland Hospital,Colon,,15,-122.23138,37.79925
13810,2020,Alameda,Highland Hospital,Lung,,2,-122.23138,37.79925
13811,2020,Alameda,Highland Hospital,Brain,,5,-122.23138,37.79925
13812,2020,Alameda,Alta Bates Summit Medical Center,Esophagus,,6,-122.26257,37.82106
13813,2020,Alameda,Alta Bates Summit Medical Center,Prostate,,24,-122.26257,37.82106
13814,2020,Alameda,Alta Bates Summit Medical Center,Bladder,,1,-122.26257,37.82106
13815,2020,Alameda,Alta Bates Summit Medical Center,Pancreas,,6,-122.26257,37.82106
13816,2020,Alameda,Alta Bates Summit Medical Center,Stomach,,15,-122.26257,37.82106
13817,2020,Alameda,Alta Bates Summit Medical Center,Colon,,51,-122.26257,37.82106
13818,2020,Alameda,Alta Bates Summit Medical Center,Rectum,,22,-122.26257,37.82106
13819,2020,Alameda,Alta Bates Summit Medical Center,Liver,,6,-122.26257,37.82106
13820,2020,Alameda,Alta Bates Summit Medical Center,Lung,,22,-122.26257,37.82106
13821,2020,Alameda,Alta Bates Summit Medical Center,Breast,,259,-122.26257,37.82106
13822,2020,Alameda,Saint Rose Hospital,Colon,,2,-122.08962,37.63291
13823,2020,Alameda,Saint Rose Hospital,Rectum,,1,-122.08962,37.63291
13824,2020,Alameda,Washington Hospital – Fremont,Stomach,,2,-121.98006,37.55847
13825,2020,Alameda,Washington Hospital – Fremont,Pancreas,,1,-121.98006,37.55847
13826,2020,Alameda,Washington Hospital – Fremont,Prostate,,2,-121.98006,37.55847
13827,2020,Alameda,Washington Hospital – Fremont,Breast,,14,-121.98006,37.55847
13828,2020,Alameda,Washington Hospital – Fremont,Lung,,2,-121.98006,37.55847
13829,2020,Alameda,Washington Hospital – Fremont,Colon,,27,-121.98006,37.55847
13830,2020,Alameda,Washington Hospital – Fremont,Bladder,,1,-121.98006,37.55847
13831,2020,Alameda,Washington Hospital – Fremont,Rectum,,7,-121.98006,37.55847
13832,2020,Alameda,Washington Hospital – Fremont,Brain,,9,-121.98006,37.55847
13833,2020,Alameda,Stanford Health Care - Valleycare,Colon,,15,-121.88095,37.69206
13834,2020,Alameda,Stanford Health Care - Valleycare,Prostate,,5,-121.88095,37.69206
13835,2020,Alameda,Stanford Health Care - Valleycare,Rectum,,2,-121.88095,37.69206
13836,2020,Alameda,Stanford Health Care - Valleycare,Breast,,72,-121.88095,37.69206
13837,2020,Alameda,Stanford Health Care - Valleycare,Lung,,13,-121.88095,37.69206
13838,2020,Alameda,Kaiser Foundation Hospital – Fremont,Colon,,21,-121.97483,37.55055
13839,2020,Alameda,Kaiser Foundation Hospital – Fremont,Breast,,89,-121.97483,37.55055
13840,2020,Alameda,Kaiser Foundation Hospital – Fremont,Rectum,,1,-121.97483,37.55055
13841,2020,Alameda,Kaiser Foundation Hospital – Fremont,Stomach,,1,-121.97483,37.55055
13842,2020,Alameda,Eden Medical Center,Colon,,20,-122.0874055,37.6983769
13843,2020,Alameda,Eden Medical Center,Stomach,,1,-122.0874055,37.6983769
13844,2020,Alameda,Eden Medical Center,Liver,,1,-122.0874055,37.6983769
13845,2020,Alameda,Eden Medical Center,Prostate,,5,-122.0874055,37.6983769
13846,2020,Alameda,Eden Medical Center,Rectum,,7,-122.0874055,37.6983769
13847,2020,Alameda,Eden Medical Center,Brain,,38,-122.0874055,37.6983769
13848,2020,Alameda,Eden Medical Center,Breast,,77,-122.0874055,37.6983769
13849,2020,Alameda,Kaiser Foundation Hospital – Oakland/Richmond,Stomach,,4,-122.25791,37.82402
13850,2020,Alameda,Kaiser Foundation Hospital – Oakland/Richmond,Esophagus,,41,-122.25791,37.82402
13851,2020,Alameda,Kaiser Foundation Hospital – Oakland/Richmond,Prostate,,22,-122.25791,37.82402
13852,2020,Alameda,Kaiser Foundation Hospital – Oakland/Richmond,Colon,,78,-122.25791,37.82402
13853,2020,Alameda,Kaiser Foundation Hospital – Oakland/Richmond,Breast,,292,-122.25791,37.82402
13854,2020,Alameda,Kaiser Foundation Hospital – Oakland/Richmond,Pancreas,,55,-122.25791,37.82402
13855,2020,Alameda,Kaiser Foundation Hospital – Oakland/Richmond,Lung,,177,-122.25791,37.82402
13856,2020,Alameda,Kaiser Foundation Hospital – Oakland/Richmond,Liver,,55,-122.25791,37.82402
13857,2020,Alameda,Kaiser Foundation Hospital – Oakland/Richmond,Bladder,,17,-122.25791,37.82402
13858,2020,Alameda,Kaiser Foundation Hospital – Oakland/Richmond,Rectum,,49,-122.25791,37.82402
13859,2020,Alameda,Kaiser Foundation Hospital – San Leandro,Prostate,,4,-122.16917,37.70611
13860,2020,Alameda,Kaiser Foundation Hospital – San Leandro,Colon,,28,-122.16917,37.70611
13861,2020,Alameda,Kaiser Foundation Hospital – San Leandro,Stomach,,1,-122.16917,37.70611
13862,2020,Alameda,Kaiser Foundation Hospital – San Leandro,Rectum,,32,-122.16917,37.70611
13863,2020,Alameda,Kaiser Foundation Hospital – San Leandro,Breast,,99,-122.16917,37.70611
13864,2020,Amador,Sutter Amador Hospital,Rectum,,3,-120.77272,38.34743
13865,2020,Amador,Sutter Amador Hospital,Colon,,9,-120.77272,38.34743
13866,2020,Amador,Sutter Amador Hospital,Breast,,2,-120.77272,38.34743
13867,2020,Butte,Oroville Hospital,Esophagus,,1,-121.5428,39.50485
13868,2020,Butte,Oroville Hospital,Rectum,,15,-121.5428,39.50485
13869,2020,Butte,Oroville Hospital,Bladder,,2,-121.5428,39.50485
13870,2020,Butte,Oroville Hospital,Stomach,,2,-121.5428,39.50485
13871,2020,Butte,Oroville Hospital,Colon,,19,-121.5428,39.50485
13872,2020,Butte,Oroville Hospital,Liver,,1,-121.5428,39.50485
13873,2020,Butte,Oroville Hospital,Prostate,,35,-121.5428,39.50485
13874,2020,Butte,Oroville Hospital,Breast,,48,-121.5428,39.50485
13875,2020,Butte,Enloe Medical Center – Esplanade,Stomach,,7,-121.84918,39.74226
13876,2020,Butte,Enloe Medical Center – Esplanade,Pancreas,,9,-121.84918,39.74226
13877,2020,Butte,Enloe Medical Center – Esplanade,Brain,,5,-121.84918,39.74226
13878,2020,Butte,Enloe Medical Center – Esplanade,Rectum,,17,-121.84918,39.74226
13879,2020,Butte,Enloe Medical Center – Esplanade,Liver,,4,-121.84918,39.74226
13880,2020,Butte,Enloe Medical Center – Esplanade,Breast,,193,-121.84918,39.74226
13881,2020,Butte,Enloe Medical Center – Esplanade,Prostate,,9,-121.84918,39.74226
13882,2020,Butte,Enloe Medical Center – Esplanade,Bladder,,3,-121.84918,39.74226
13883,2020,Butte,Enloe Medical Center – Esplanade,Lung,,9,-121.84918,39.74226
13884,2020,Butte,Enloe Medical Center – Esplanade,Colon,,36,-121.84918,39.74226
13885,2020,Calaveras,Mark Twain Medical Center,Colon,,2,-120.67095,38.19057
13886,2020,Contra Costa,Contra Costa Regional Medical Center,Rectum,,5,-122.13101,38.00646
13887,2020,Contra Costa,Contra Costa Regional Medical Center,Colon,,10,-122.13101,38.00646
13888,2020,Contra Costa,Contra Costa Regional Medical Center,Stomach,,1,-122.13101,38.00646
13889,2020,Contra Costa,Contra Costa Regional Medical Center,Breast,,41,-122.13101,38.00646
13890,2020,Contra Costa,Sutter Delta Medical Center,Rectum,,1,-121.8054,37.98222
13891,2020,Contra Costa,Sutter Delta Medical Center,Prostate,,4,-121.8054,37.98222
13892,2020,Contra Costa,Sutter Delta Medical Center,Lung,,1,-121.8054,37.98222
13893,2020,Contra Costa,Sutter Delta Medical Center,Colon,,5,-121.8054,37.98222
13894,2020,Contra Costa,Sutter Delta Medical Center,Breast,,6,-121.8054,37.98222
13895,2020,Contra Costa,John Muir Medical Center – Walnut Creek Campus,Lung,,30,-122.040781,37.91304
13896,2020,Contra Costa,John Muir Medical Center – Walnut Creek Campus,Pancreas,,2,-122.040781,37.91304
13897,2020,Contra Costa,John Muir Medical Center – Walnut Creek Campus,Liver,,2,-122.040781,37.91304
13898,2020,Contra Costa,John Muir Medical Center – Walnut Creek Campus,Breast,,166,-122.040781,37.91304
13899,2020,Contra Costa,John Muir Medical Center – Walnut Creek Campus,Stomach,,2,-122.040781,37.91304
13900,2020,Contra Costa,John Muir Medical Center – Walnut Creek Campus,Colon,,59,-122.040781,37.91304
13901,2020,Contra Costa,John Muir Medical Center – Walnut Creek Campus,Prostate,,6,-122.040781,37.91304
13902,2020,Contra Costa,John Muir Medical Center – Walnut Creek Campus,Brain,,43,-122.040781,37.91304
13903,2020,Contra Costa,John Muir Medical Center – Walnut Creek Campus,Rectum,,15,-122.040781,37.91304
13904,2020,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,Prostate,,3,-122.05828,37.8923
13905,2020,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,Bladder,,11,-122.05828,37.8923
13906,2020,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,Rectum,,8,-122.05828,37.8923
13907,2020,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,Liver,,1,-122.05828,37.8923
13908,2020,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,Breast,,355,-122.05828,37.8923
13909,2020,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,Colon,,36,-122.05828,37.8923
13910,2020,Contra Costa,John Muir Medical Center – Concord Campus,Lung,,24,-122.03874,37.98615
13911,2020,Contra Costa,John Muir Medical Center – Concord Campus,Rectum,,31,-122.03874,37.98615
13912,2020,Contra Costa,John Muir Medical Center – Concord Campus,Prostate,,22,-122.03874,37.98615
13913,2020,Contra Costa,John Muir Medical Center – Concord Campus,Stomach,,4,-122.03874,37.98615
13914,2020,Contra Costa,John Muir Medical Center – Concord Campus,Colon,,43,-122.03874,37.98615
13915,2020,Contra Costa,John Muir Medical Center – Concord Campus,Bladder,,11,-122.03874,37.98615
13916,2020,Contra Costa,John Muir Medical Center – Concord Campus,Breast,,10,-122.03874,37.98615
13917,2020,Contra Costa,John Muir Medical Center – Concord Campus,Esophagus,,3,-122.03874,37.98615
13918,2020,Contra Costa,San Ramon Regional Medical Center,Stomach,,1,-121.95884,37.77549
13919,2020,Contra Costa,San Ramon Regional Medical Center,Breast,,76,-121.95884,37.77549
13920,2020,Contra Costa,San Ramon Regional Medical Center,Esophagus,,2,-121.95884,37.77549
13921,2020,Contra Costa,San Ramon Regional Medical Center,Prostate,,4,-121.95884,37.77549
13922,2020,Contra Costa,San Ramon Regional Medical Center,Lung,,4,-121.95884,37.77549
13923,2020,Contra Costa,San Ramon Regional Medical Center,Pancreas,,1,-121.95884,37.77549
13924,2020,Contra Costa,San Ramon Regional Medical Center,Colon,,14,-121.95884,37.77549
13925,2020,Contra Costa,San Ramon Regional Medical Center,Rectum,,2,-121.95884,37.77549
13926,2020,Contra Costa,Kaiser Foundation Hospital – Antioch,Bladder,,1,-121.776854,37.951975
13927,2020,Contra Costa,Kaiser Foundation Hospital – Antioch,Rectum,,28,-121.776854,37.951975
13928,2020,Contra Costa,Kaiser Foundation Hospital – Antioch,Prostate,,4,-121.776854,37.951975
13929,2020,Contra Costa,Kaiser Foundation Hospital – Antioch,Colon,,41,-121.776854,37.951975
13930,2020,Contra Costa,Kaiser Foundation Hospital – Antioch,Breast,,83,-121.776854,37.951975
13931,2020,Del Norte,Sutter Coast Hospital,Colon,,2,-124.19514,41.77278
13932,2020,Del Norte,Sutter Coast Hospital,Breast,,2,-124.19514,41.77278
13933,2020,El Dorado,Barton Memorial Hospital,Breast,,16,-119.99758,38.91228
13934,2020,El Dorado,Barton Memorial Hospital,Colon,,7,-119.99758,38.91228
13935,2020,El Dorado,Barton Memorial Hospital,Prostate,,1,-119.99758,38.91228
13936,2020,El Dorado,Barton Memorial Hospital,Rectum,,1,-119.99758,38.91228
13937,2020,El Dorado,Marshall Medical Center,Colon,,7,-120.79092,38.72556
13938,2020,El Dorado,Marshall Medical Center,Lung,,2,-120.79092,38.72556
13939,2020,El Dorado,Marshall Medical Center,Prostate,,2,-120.79092,38.72556
13940,2020,El Dorado,Marshall Medical Center,Breast,,35,-120.79092,38.72556
13941,2020,El Dorado,Marshall Medical Center,Rectum,,3,-120.79092,38.72556
13942,2020,Fresno,Clovis Community Medical Center,Breast,,407,-119.66072,36.83745
13943,2020,Fresno,Clovis Community Medical Center,Esophagus,,1,-119.66072,36.83745
13944,2020,Fresno,Clovis Community Medical Center,Colon,,36,-119.66072,36.83745
13945,2020,Fresno,Clovis Community Medical Center,Liver,,6,-119.66072,36.83745
13946,2020,Fresno,Clovis Community Medical Center,Rectum,,14,-119.66072,36.83745
13947,2020,Fresno,Clovis Community Medical Center,Bladder,,1,-119.66072,36.83745
13948,2020,Fresno,Clovis Community Medical Center,Stomach,,6,-119.66072,36.83745
13949,2020,Fresno,Clovis Community Medical Center,Pancreas,,6,-119.66072,36.83745
13950,2020,Fresno,Clovis Community Medical Center,Prostate,,8,-119.66072,36.83745
13951,2020,Fresno,Clovis Community Medical Center,Lung,,28,-119.66072,36.83745
13952,2020,Fresno,Community Regional Medical Center – Fresno,Liver,,7,-119.784071,36.74252
13953,2020,Fresno,Community Regional Medical Center – Fresno,Esophagus,,3,-119.784071,36.74252
13954,2020,Fresno,Community Regional Medical Center – Fresno,Bladder,,2,-119.784071,36.74252
13955,2020,Fresno,Community Regional Medical Center – Fresno,Rectum,,30,-119.784071,36.74252
13956,2020,Fresno,Community Regional Medical Center – Fresno,Pancreas,,5,-119.784071,36.74252
13957,2020,Fresno,Community Regional Medical Center – Fresno,Brain,,56,-119.784071,36.74252
13958,2020,Fresno,Community Regional Medical Center – Fresno,Prostate,,12,-119.784071,36.74252
13959,2020,Fresno,Community Regional Medical Center – Fresno,Colon,,68,-119.784071,36.74252
13960,2020,Fresno,Community Regional Medical Center – Fresno,Stomach,,9,-119.784071,36.74252
13961,2020,Fresno,Community Regional Medical Center – Fresno,Breast,,56,-119.784071,36.74252
13962,2020,Fresno,Community Regional Medical Center – Fresno,Lung,,19,-119.784071,36.74252
13963,2020,Fresno,Saint Agnes Medical Center,Prostate,,31,-119.7649963,36.8370782
13964,2020,Fresno,Saint Agnes Medical Center,Pancreas,,5,-119.7649963,36.8370782
13965,2020,Fresno,Saint Agnes Medical Center,Brain,,4,-119.7649963,36.8370782
13966,2020,Fresno,Saint Agnes Medical Center,Rectum,,23,-119.7649963,36.8370782
13967,2020,Fresno,Saint Agnes Medical Center,Lung,,11,-119.7649963,36.8370782
13968,2020,Fresno,Saint Agnes Medical Center,Bladder,,1,-119.7649963,36.8370782
13969,2020,Fresno,Saint Agnes Medical Center,Stomach,,8,-119.7649963,36.8370782
13970,2020,Fresno,Saint Agnes Medical Center,Liver,,7,-119.7649963,36.8370782
13971,2020,Fresno,Saint Agnes Medical Center,Breast,,146,-119.7649963,36.8370782
13972,2020,Fresno,Saint Agnes Medical Center,Colon,,52,-119.7649963,36.8370782
13973,2020,Fresno,Fresno Surgical Hospital,Breast,,24,-119.78155,36.82531
13974,2020,Fresno,Fresno Surgical Hospital,Prostate,,1,-119.78155,36.82531
13975,2020,Fresno,Kaiser Foundation Hospital – Fresno,Colon,,32,-119.7832,36.84246
13976,2020,Fresno,Kaiser Foundation Hospital – Fresno,Breast,,118,-119.7832,36.84246
13977,2020,Fresno,Kaiser Foundation Hospital – Fresno,Brain,,5,-119.7832,36.84246
13978,2020,Fresno,Kaiser Foundation Hospital – Fresno,Rectum,,3,-119.7832,36.84246
13979,2020,Fresno,Kaiser Foundation Hospital – Fresno,Prostate,,2,-119.7832,36.84246
13980,2020,Humboldt,Mad River Community Hospital,Colon,,1,-124.09038,40.90351
13981,2020,Humboldt,Mad River Community Hospital,Rectum,,1,-124.09038,40.90351
13982,2020,Humboldt,Mad River Community Hospital,Breast,,5,-124.09038,40.90351
13983,2020,Humboldt,Mad River Community Hospital,Lung,,1,-124.09038,40.90351
13984,2020,Humboldt,Redwood Memorial Hospital,Colon,,12,-124.13549,40.58267
13985,2020,Humboldt,Redwood Memorial Hospital,Rectum,,4,-124.13549,40.58267
13986,2020,Humboldt,Redwood Memorial Hospital,Breast,,22,-124.13549,40.58267
13987,2020,Humboldt,Saint Joseph Hospital – Eureka,Esophagus,,3,-124.14216,40.7832
13988,2020,Humboldt,Saint Joseph Hospital – Eureka,Pancreas,,1,-124.14216,40.7832
13989,2020,Humboldt,Saint Joseph Hospital – Eureka,Rectum,,5,-124.14216,40.7832
13990,2020,Humboldt,Saint Joseph Hospital – Eureka,Prostate,,9,-124.14216,40.7832
13991,2020,Humboldt,Saint Joseph Hospital – Eureka,Liver,,3,-124.14216,40.7832
13992,2020,Humboldt,Saint Joseph Hospital – Eureka,Stomach,,3,-124.14216,40.7832
13993,2020,Humboldt,Saint Joseph Hospital – Eureka,Lung,,10,-124.14216,40.7832
13994,2020,Humboldt,Saint Joseph Hospital – Eureka,Breast,,67,-124.14216,40.7832
13995,2020,Humboldt,Saint Joseph Hospital – Eureka,Colon,,20,-124.14216,40.7832
13996,2020,Humboldt,Saint Joseph Hospital – Eureka,Bladder,,1,-124.14216,40.7832
13997,2020,Humboldt,Saint Joseph Hospital – Eureka,Brain,,4,-124.14216,40.7832
